website,loc,lastmod,cured_name,type
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-sum/sum,2025-03-06,sum,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-count,2025-03-06,dax guide count,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-monthly-digest-march2021,2023-03-16,power bi monthly digest march2021,blog
pragmaticworks.com,https://pragmaticworks.com/blog/the-purpose-of-data-testing,2024-03-05,the purpose of data testing,blog
pragmaticworks.com,https://pragmaticworks.com/blog/powerapps-safeguard-deleting-records,2024-03-19,powerapps safeguard deleting records,blog
pragmaticworks.com,https://pragmaticworks.com/events/nov-20-virtual-advanced-dax-measures-156,2024-07-12,nov 20 virtual advanced dax measures 156,blog
pragmaticworks.com,https://pragmaticworks.com/events/jul-24-virtual-power-automate-bootcamp-4,2024-03-14,jul 24 virtual power automate bootcamp 4,blog
pragmaticworks.com,https://pragmaticworks.com/events/feb-08-virtual-advanced-data-visualizations-71,2024-03-14,feb 08 virtual advanced data visualizations 71,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-factory-lookup-activity,2023-03-28,azure data factory lookup activity,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-week-azure-security-and-management-overview,2024-02-27,azure data week azure security and management overview,blog
pragmaticworks.com,https://pragmaticworks.com/blog/what-is-azure-network-monitor,2023-03-28,what is azure network monitor,blog
pragmaticworks.com,https://pragmaticworks.com/blog/why-are-people-moving-to-azure-storage,2023-03-28,why are people moving to azure storage,blog
pragmaticworks.com,https://pragmaticworks.com/blog/real-time-analysis-with-power-bi-and-stream-analytics,2024-06-04,real time analysis with power bi and stream analytics,blog
pragmaticworks.com,https://pragmaticworks.com/blog/monitoring-your-workloads-with-azure-monitor,2023-03-28,monitoring your workloads with azure monitor,blog
pragmaticworks.com,https://pragmaticworks.com/blog/first-pass-to-performance-tuning-molap,2023-03-16,first pass to performance tuning molap,blog
pragmaticworks.com,https://pragmaticworks.com/blog/managing-compliance-for-power-bi,2023-03-28,managing compliance for power bi,blog
pragmaticworks.com,https://pragmaticworks.com/thank-you-power-apps-hackathon-for-charity,2024-08-12,thank you power apps hackathon for charity,blog
pragmaticworks.com,https://pragmaticworks.com/courses/introduction-to-google-drive,2025-03-19,introduction to google drive,blog
pragmaticworks.com,https://pragmaticworks.com/blog/building-an-excel-dashboard-a-comprehensive-guide,2024-03-04,building an excel dashboard a comprehensive guide,blog
pragmaticworks.com,https://pragmaticworks.com/microsoft-project-desktop-beginner-to-pro,2024-04-11,microsoft project desktop beginner to pro,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-ssas-tabular,2023-09-14,introduction to ssas tabular,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-week-why-your-infrastructure-belongs-in-the-cloud,2023-03-28,azure data week why your infrastructure belongs in the cloud,blog
pragmaticworks.com,https://pragmaticworks.com/blog/universal-design-in-power-bi-color-contrast,2023-12-21,universal design in power bi color contrast,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-sankey-bar-chart,2023-03-28,power bi custom visuals sankey bar chart,blog
pragmaticworks.com,https://pragmaticworks.com/guides-old/distinctcount-dax-function,2025-02-11,distinctcount dax function,blog
pragmaticworks.com,https://pragmaticworks.com/resources/nerd-guides,2024-01-20,nerd guides,blog
pragmaticworks.com,https://pragmaticworks.com/courses/learn-with-the-nerds-azure-data-factory-recorded-live-event,2024-11-18,learn with the nerds azure data factory recorded live event,blog
pragmaticworks.com,https://pragmaticworks.com/courses/sharepoint-libraries,2025-03-18,sharepoint libraries,blog
pragmaticworks.com,https://pragmaticworks.com/courses/introduction-to-ssas-tabular,2024-11-18,introduction to ssas tabular,blog
pragmaticworks.com,https://pragmaticworks.com/blog/preparing-for-the-pl-300-exam-key-insights-and-sample-questions,2024-12-19,preparing for the pl 300 exam key insights and sample questions,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-max/sumx,2025-03-06,sumx,blog
pragmaticworks.com,https://pragmaticworks.com/mo-200-microsoft-office-specialist-excel-review,2024-04-11,mo 200 microsoft office specialist excel review,blog
pragmaticworks.com,https://pragmaticworks.com/blog/what-is-kubernetes-in-azure,2023-03-28,what is kubernetes in azure,blog
pragmaticworks.com,https://pragmaticworks.com/lwtn-dax-made-easy-registration,2024-05-06,lwtn dax made easy registration,blog
pragmaticworks.com,https://pragmaticworks.com/events/nov-19-virtual-advanced-data-shaping-155,2024-07-12,nov 19 virtual advanced data shaping 155,blog
pragmaticworks.com,https://pragmaticworks.com/courses/planning-a-power-bi-project,2024-12-20,planning a power bi project,blog
pragmaticworks.com,https://pragmaticworks.com/blog/introduction-to-power-apps,2024-10-01,introduction to power apps,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-connect-azure-data-factory-to-azure-devops,2023-03-28,how to connect azure data factory to azure devops,blog
pragmaticworks.com,https://pragmaticworks.com/events/jul-15-virtual-azure-data-factory-bootcamp-116,2024-04-18,jul 15 virtual azure data factory bootcamp 116,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-factory-integration-runtimes,2023-03-28,azure data factory integration runtimes,blog
pragmaticworks.com,https://pragmaticworks.com/power-bi-service-administration,2023-08-29,power bi service administration,blog
pragmaticworks.com,https://pragmaticworks.com/blog/sql-data-warehouse-external-tables,2023-03-28,sql data warehouse external tables,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-average1-3/distinctcountnoblank,2025-03-06,distinctcountnoblank,blog
pragmaticworks.com,https://pragmaticworks.com/blog/why-use-azure-databricks,2023-03-28,why use azure databricks,blog
pragmaticworks.com,https://pragmaticworks.com/courses/copilot-in-microsoft-teams,2024-11-18,copilot in microsoft teams,blog
pragmaticworks.com,https://pragmaticworks.com/quickstarts,2025-03-25,quickstarts,blog
pragmaticworks.com,https://pragmaticworks.com/learn-with-the-nerds-data-engineering-in-microsoft-fabric-recorded-live-event,2024-03-27,learn with the nerds data engineering in microsoft fabric recorded live event,blog
pragmaticworks.com,https://pragmaticworks.com/courses/sharepoint-lists,2025-03-14,sharepoint lists,blog
pragmaticworks.com,https://pragmaticworks.com/blog/walmart-chooses-azure,2023-03-28,walmart chooses azure,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-min/maxx,2025-03-06,maxx,blog
pragmaticworks.com,https://pragmaticworks.com/excel-beginner-to-pro-certificate,2024-02-27,excel beginner to pro certificate,blog
pragmaticworks.com,https://pragmaticworks.com/blog/creating-a-basic-powerapp-against-a-sql-server-table,2023-03-28,creating a basic powerapp against a sql server table,blog
pragmaticworks.com,https://pragmaticworks.com/courses/power-bi-with-excel,2024-11-18,power bi with excel,blog
pragmaticworks.com,https://pragmaticworks.com/blog/types-of-testing-in-the-data-centric-world,2023-03-16,types of testing in the data centric world,blog
pragmaticworks.com,https://pragmaticworks.com/blog/join-us-at-pass-summit-2017-and-sql-karaoke,2023-03-28,join us at pass summit 2017 and sql karaoke,blog
pragmaticworks.com,https://pragmaticworks.com/courses/introduction-to-ssas-multidimensional,2024-11-18,introduction to ssas multidimensional,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-sql-database-elastic-query,2024-05-07,azure sql database elastic query,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-factory-data-sets-linked-services-and-pipeline-executions,2023-03-28,azure data factory data sets linked services and pipeline executions,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-automation-or-devops-which-is-right-for-me,2023-03-28,azure automation or devops which is right for me,blog
pragmaticworks.com,https://pragmaticworks.com/blog/lets-build-a-power-app-session-6,2023-03-28,lets build a power app session 6,blog
pragmaticworks.com,https://pragmaticworks.com/courses/introduction-to-sharepoint-for-end-users,2024-11-18,introduction to sharepoint for end users,blog
pragmaticworks.com,https://pragmaticworks.com/sports-industry-webinar-copilot,2024-10-22,sports industry webinar copilot,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-storage-hot-cool-and-archive,2023-03-28,azure storage hot cool and archive,blog
pragmaticworks.com,https://pragmaticworks.com/blog/make-your-data-available-with-sap,2023-03-28,make your data available with sap,blog
pragmaticworks.com,https://pragmaticworks.com/blog/intro-to-azure-data-lake-store-gen-2,2023-03-28,intro to azure data lake store gen 2,blog
pragmaticworks.com,https://pragmaticworks.com/2025-fabric-conference,2025-02-17,2025 fabric conference,blog
pragmaticworks.com,https://pragmaticworks.com/courses/sql-server-performance-tuning,2024-11-18,sql server performance tuning,blog
pragmaticworks.com,https://pragmaticworks.com/events/jul-19-virtual-power-bi-administration-122,2024-04-18,jul 19 virtual power bi administration 122,blog
pragmaticworks.com,https://pragmaticworks.com/events/sep-23-virtual-microsoft-fabric-bootcamp-133,2024-04-18,sep 23 virtual microsoft fabric bootcamp 133,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-apache-spark,2023-08-29,introduction to apache spark,blog
pragmaticworks.com,https://pragmaticworks.com/blog/using-x-functions-with-summarize-to-solve-tricky-dax-problems,2024-12-25,using x functions with summarize to solve tricky dax problems,blog
pragmaticworks.com,https://pragmaticworks.com/events-details,2024-02-13,events details,blog
pragmaticworks.com,https://pragmaticworks.com/blog/enhance-model-driven-apps-with-powerfx-creating-pop-up-confirmations,2024-01-02,enhance model driven apps with powerfx creating pop up confirmations,blog
pragmaticworks.com,https://pragmaticworks.com/blog/saving-a-power-bi-background-image-to-your-json-theme-file,2025-01-06,saving a power bi background image to your json theme file,blog
pragmaticworks.com,https://pragmaticworks.com/mobile-reports-and-dashboards-with-ssrs,2023-08-29,mobile reports and dashboards with ssrs,blog
pragmaticworks.com,https://pragmaticworks.com/courses/introduction-to-dax-studio,2024-11-18,introduction to dax studio,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-count/maxx,2025-03-06,maxx,blog
pragmaticworks.com,https://pragmaticworks.com/events/jan-13-virtual-power-bi-bootcamp-173,2024-08-26,jan 13 virtual power bi bootcamp 173,blog
pragmaticworks.com,https://pragmaticworks.com/events/feb-09-virtual-power-bi-administration-72,2024-03-14,feb 09 virtual power bi administration 72,blog
pragmaticworks.com,https://pragmaticworks.com/blog/let-on-demand-training-help-you-on-your-bi-career-journey,2024-05-21,let on demand training help you on your bi career journey,blog
pragmaticworks.com,https://pragmaticworks.com/events/sep-18-virtual-advanced-dax-measures-137,2024-04-18,sep 18 virtual advanced dax measures 137,blog
pragmaticworks.com,https://pragmaticworks.com/lwtn-data-engineering-in-microsoft-fabric-thank-you,2023-11-06,lwtn data engineering in microsoft fabric thank you,blog
pragmaticworks.com,https://pragmaticworks.com/robotic-process-automation-rpa-in-a-day,2023-08-07,robotic process automation rpa in a day,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-edit-interactions-between-your-power-bi-visuals,2024-11-06,how to edit interactions between your power bi visuals,blog
pragmaticworks.com,https://pragmaticworks.com/blog/use-power-bi-semantic-models-for-your-golden-datasets-to-make-your-job-easier,2024-12-18,use power bi semantic models for your golden datasets to make your job easier,blog
pragmaticworks.com,https://pragmaticworks.com/blog/integrating-microsoft-cognitive-services-computer-vision-api-into-power-apps,2025-02-04,integrating microsoft cognitive services computer vision api into power apps,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-embedded-bringing-analytics-to-your-app,2023-03-28,power bi embedded bringing analytics to your app,blog
pragmaticworks.com,https://pragmaticworks.com/courses/introduction-to-copilot-studio,2024-11-18,introduction to copilot studio,blog
pragmaticworks.com,https://pragmaticworks.com/subscribe-to-get-a-nerd-starter-kit,2024-02-06,subscribe to get a nerd starter kit,blog
pragmaticworks.com,https://pragmaticworks.com/blog/modern-data-management-employment,2023-03-28,modern data management employment,blog
pragmaticworks.com,https://pragmaticworks.com/resources/cheat-sheet/power-automate,2024-10-10,power automate,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-automate-and-hubspot-integration-part-2,2023-11-20,power automate and hubspot integration part 2,blog
pragmaticworks.com,https://pragmaticworks.com/blog/who-is-maggie-goodhart,2024-10-01,who is maggie goodhart,blog
pragmaticworks.com,https://pragmaticworks.com/blog/pl-300-exam-update-what-to-know-about-automatic-page-refresh,2024-10-28,pl 300 exam update what to know about automatic page refresh,blog
pragmaticworks.com,https://pragmaticworks.com/blog/what-you-need-to-know-about-power-bi-licensing,2023-03-28,what you need to know about power bi licensing,blog
pragmaticworks.com,https://pragmaticworks.com/blog/download-emails-email-attachments-in-ssis,2023-03-16,download emails email attachments in ssis,blog
pragmaticworks.com,https://pragmaticworks.com/blog/breakthrough-multilingual-power-apps-feature-you-never-knew-existed,2024-12-27,breakthrough multilingual power apps feature you never knew existed,blog
pragmaticworks.com,https://pragmaticworks.com/events/jan-08-virtual-power-bi-bootcamp-50,2024-03-14,jan 08 virtual power bi bootcamp 50,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-enlighten-waffle-chart,2023-03-28,power bi custom visuals enlighten waffle chart,blog
